<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.07	22:00:00	1.25874	1.25994	1.25874	1.25974	2166	0	0
2022.06.07	23:00:00	1.25972	1.25972	1.25876	1.25892	986	0	0
2022.06.08	00:00:00	1.25894	1.25921	1.25851	1.25896	157	0	12
2022.06.08	01:00:00	1.25898	1.25933	1.25884	1.25924	711	0	0
2022.06.08	02:00:00	1.25922	1.25976	1.25865	1.25876	1558	0	0
2022.06.08	03:00:00	1.25877	1.25892	1.25738	1.25747	2791	0	0
2022.06.08	04:00:00	1.25744	1.25807	1.25660	1.25743	4342	0	0
2022.06.08	05:00:00	1.25739	1.25870	1.25738	1.25794	3392	0	0
2022.06.08	06:00:00	1.25793	1.25805	1.25635	1.25676	2913	0	0
2022.06.08	07:00:00	1.25675	1.25693	1.25564	1.25572	3341	0	0
2022.06.08	08:00:00	1.25572	1.25747	1.25558	1.25664	3158	0	0
2022.06.08	09:00:00	1.25661	1.25840	1.25641	1.25745	4738	0	0
2022.06.08	10:00:00	1.25743	1.25743	1.25448	1.25484	5747	0	0
2022.06.08	11:00:00	1.25484	1.25547	1.25185	1.25220	4927	0	0
2022.06.08	12:00:00	1.25219	1.25415	1.25132	1.25307	4165	0	0
2022.06.08	13:00:00	1.25310	1.25414	1.25254	1.25366	4330	0	0
2022.06.08	14:00:00	1.25364	1.25598	1.25336	1.25502	4428	0	0
