<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.30	06:15:00	1.26164	1.26168	1.26151	1.26158	102	0	0
2023.06.30	06:20:00	1.26160	1.26182	1.26144	1.26167	123	0	0
2023.06.30	06:25:00	1.26167	1.26181	1.26161	1.26170	109	0	0
2023.06.30	06:30:00	1.26170	1.26197	1.26170	1.26182	138	0	2
2023.06.30	06:35:00	1.26182	1.26207	1.26182	1.26202	134	0	3
2023.06.30	06:40:00	1.26203	1.26213	1.26196	1.26200	108	0	1
2023.06.30	06:45:00	1.26201	1.26207	1.26188	1.26203	116	0	0
2023.06.30	06:50:00	1.26204	1.26227	1.26201	1.26217	146	0	0
2023.06.30	06:55:00	1.26217	1.26217	1.26185	1.26186	57	0	2
2023.06.30	07:00:00	1.26186	1.26231	1.26185	1.26221	156	0	0
2023.06.30	07:05:00	1.26222	1.26228	1.26209	1.26213	96	0	1
2023.06.30	07:10:00	1.26213	1.26229	1.26210	1.26227	109	0	1
2023.06.30	07:15:00	1.26228	1.26242	1.26226	1.26229	119	0	0
2023.06.30	07:20:00	1.26228	1.26228	1.26213	1.26221	189	0	4
2023.06.30	07:25:00	1.26220	1.26247	1.26217	1.26239	95	0	0
2023.06.30	07:30:00	1.26239	1.26243	1.26220	1.26230	93	0	0
2023.06.30	07:35:00	1.26230	1.26230	1.26206	1.26210	86	0	1
2023.06.30	07:40:00	1.26211	1.26232	1.26201	1.26227	124	0	2
2023.06.30	07:45:00	1.26227	1.26230	1.26211	1.26221	191	0	1
2023.06.30	07:50:00	1.26220	1.26258	1.26216	1.26242	136	0	0
2023.06.30	07:55:00	1.26244	1.26244	1.26221	1.26233	101	0	0
2023.06.30	08:00:00	1.26235	1.26257	1.26233	1.26256	124	0	0
2023.06.30	08:05:00	1.26255	1.26272	1.26250	1.26251	236	0	0
2023.06.30	08:10:00	1.26248	1.26253	1.26229	1.26253	132	0	1
2023.06.30	08:15:00	1.26250	1.26263	1.26240	1.26263	117	0	2
2023.06.30	08:20:00	1.26264	1.26315	1.26260	1.26311	199	0	0
2023.06.30	08:25:00	1.26311	1.26335	1.26310	1.26332	193	0	0
2023.06.30	08:30:00	1.26333	1.26356	1.26323	1.26341	180	0	0
2023.06.30	08:35:00	1.26342	1.26354	1.26318	1.26328	156	0	0
2023.06.30	08:40:00	1.26323	1.26343	1.26312	1.26333	141	0	1
2023.06.30	08:45:00	1.26332	1.26346	1.26327	1.26328	112	0	1
2023.06.30	08:50:00	1.26324	1.26324	1.26275	1.26290	222	0	0
2023.06.30	08:55:00	1.26289	1.26304	1.26255	1.26294	289	0	0
2023.06.30	09:00:00	1.26287	1.26287	1.26219	1.26219	261	0	1
2023.06.30	09:05:00	1.26221	1.26221	1.26177	1.26180	293	0	0
2023.06.30	09:10:00	1.26180	1.26191	1.26139	1.26188	242	0	0
2023.06.30	09:15:00	1.26184	1.26194	1.26107	1.26107	334	0	1
2023.06.30	09:20:00	1.26109	1.26109	1.25991	1.26017	267	0	0
2023.06.30	09:25:00	1.26018	1.26083	1.26017	1.26052	148	0	1
2023.06.30	09:30:00	1.26052	1.26121	1.26052	1.26106	245	0	1
2023.06.30	09:35:00	1.26105	1.26159	1.26102	1.26150	218	0	2
2023.06.30	09:40:00	1.26154	1.26204	1.26137	1.26174	221	0	1
2023.06.30	09:45:00	1.26169	1.26190	1.26138	1.26173	287	0	0
2023.06.30	09:50:00	1.26172	1.26203	1.26156	1.26171	192	0	0
2023.06.30	09:55:00	1.26172	1.26201	1.26158	1.26179	226	0	0
2023.06.30	10:00:00	1.26178	1.26212	1.26153	1.26192	255	0	0
2023.06.30	10:05:00	1.26192	1.26212	1.26145	1.26148	348	0	1
2023.06.30	10:10:00	1.26152	1.26185	1.26117	1.26180	362	0	1
2023.06.30	10:15:00	1.26180	1.26270	1.26158	1.26241	311	0	0
2023.06.30	10:20:00	1.26239	1.26344	1.26220	1.26337	390	0	0
2023.06.30	10:25:00	1.26341	1.26460	1.26340	1.26439	347	0	0
2023.06.30	10:30:00	1.26439	1.26506	1.26406	1.26460	273	0	0
2023.06.30	10:35:00	1.26459	1.26471	1.26412	1.26456	298	0	0
2023.06.30	10:40:00	1.26456	1.26460	1.26368	1.26368	275	0	0
2023.06.30	10:45:00	1.26367	1.26389	1.26345	1.26374	205	0	0
2023.06.30	10:50:00	1.26377	1.26385	1.26319	1.26353	183	0	0
2023.06.30	10:55:00	1.26350	1.26431	1.26338	1.26396	253	0	0
2023.06.30	11:00:00	1.26397	1.26421	1.26337	1.26346	358	0	0
2023.06.30	11:05:00	1.26346	1.26383	1.26324	1.26359	259	0	0
2023.06.30	11:10:00	1.26360	1.26373	1.26321	1.26326	270	0	0
2023.06.30	11:15:00	1.26327	1.26360	1.26292	1.26299	238	0	0
2023.06.30	11:20:00	1.26310	1.26310	1.26229	1.26230	231	0	0
2023.06.30	11:25:00	1.26229	1.26244	1.26194	1.26239	273	0	0
2023.06.30	11:30:00	1.26240	1.26267	1.26178	1.26201	390	0	0
2023.06.30	11:35:00	1.26205	1.26228	1.26178	1.26223	281	0	0
2023.06.30	11:40:00	1.26222	1.26263	1.26222	1.26252	260	0	1
2023.06.30	11:45:00	1.26252	1.26258	1.26221	1.26225	278	0	0
2023.06.30	11:50:00	1.26226	1.26226	1.26156	1.26159	230	0	0
2023.06.30	11:55:00	1.26159	1.26199	1.26135	1.26147	187	0	0
2023.06.30	12:00:00	1.26147	1.26230	1.26129	1.26228	207	0	0
2023.06.30	12:05:00	1.26228	1.26240	1.26181	1.26213	236	0	0
2023.06.30	12:10:00	1.26213	1.26230	1.26106	1.26156	286	0	0
2023.06.30	12:15:00	1.26153	1.26235	1.26146	1.26200	249	0	0
2023.06.30	12:20:00	1.26202	1.26280	1.26172	1.26180	214	0	0
2023.06.30	12:25:00	1.26180	1.26251	1.26151	1.26233	235	0	0
2023.06.30	12:30:00	1.26233	1.26293	1.26231	1.26271	206	0	0
2023.06.30	12:35:00	1.26265	1.26328	1.26253	1.26295	236	0	1
2023.06.30	12:40:00	1.26296	1.26316	1.26275	1.26304	246	0	0
2023.06.30	12:45:00	1.26305	1.26404	1.26302	1.26394	219	0	0
2023.06.30	12:50:00	1.26393	1.26393	1.26317	1.26331	217	0	0
2023.06.30	12:55:00	1.26327	1.26373	1.26320	1.26334	196	0	0
2023.06.30	13:00:00	1.26338	1.26368	1.26325	1.26334	245	0	0
2023.06.30	13:05:00	1.26334	1.26354	1.26323	1.26353	194	0	1
2023.06.30	13:10:00	1.26353	1.26358	1.26279	1.26288	201	0	0
2023.06.30	13:15:00	1.26288	1.26336	1.26282	1.26332	163	0	0
2023.06.30	13:20:00	1.26331	1.26405	1.26330	1.26352	219	0	1
2023.06.30	13:25:00	1.26350	1.26373	1.26334	1.26354	142	0	0
2023.06.30	13:30:00	1.26354	1.26356	1.26288	1.26292	165	0	0
2023.06.30	13:35:00	1.26292	1.26433	1.26279	1.26390	253	0	0
2023.06.30	13:40:00	1.26390	1.26463	1.26386	1.26443	263	0	0
2023.06.30	13:45:00	1.26437	1.26484	1.26417	1.26458	202	0	0
2023.06.30	13:50:00	1.26460	1.26474	1.26388	1.26392	212	0	0
2023.06.30	13:55:00	1.26391	1.26475	1.26389	1.26469	205	0	0
2023.06.30	14:00:00	1.26465	1.26498	1.26429	1.26492	291	0	0
2023.06.30	14:05:00	1.26492	1.26506	1.26480	1.26488	216	0	0
2023.06.30	14:10:00	1.26488	1.26541	1.26459	1.26530	249	0	0
2023.06.30	14:15:00	1.26530	1.26542	1.26501	1.26514	183	0	0
2023.06.30	14:20:00	1.26514	1.26518	1.26469	1.26470	219	0	0
2023.06.30	14:25:00	1.26471	1.26474	1.26420	1.26425	232	0	0
2023.06.30	14:30:00	1.26424	1.26460	1.26420	1.26451	280	0	1
2023.06.30	14:35:00	1.26452	1.26477	1.26443	1.26475	176	0	0
2023.06.30	14:40:00	1.26475	1.26491	1.26414	1.26417	152	0	1
2023.06.30	14:45:00	1.26416	1.26437	1.26397	1.26433	206	0	0
2023.06.30	14:50:00	1.26430	1.26492	1.26419	1.26466	235	0	0
2023.06.30	14:55:00	1.26466	1.26511	1.26454	1.26478	258	0	0
2023.06.30	15:00:00	1.26479	1.26513	1.26468	1.26498	272	0	0
2023.06.30	15:05:00	1.26499	1.26604	1.26493	1.26602	188	0	0
2023.06.30	15:10:00	1.26603	1.26645	1.26579	1.26638	293	0	1
2023.06.30	15:15:00	1.26641	1.26674	1.26608	1.26670	293	0	0
2023.06.30	15:20:00	1.26668	1.26678	1.26578	1.26615	397	0	0
2023.06.30	15:25:00	1.26616	1.26627	1.26576	1.26584	322	0	0
2023.06.30	15:30:00	1.26581	1.26753	1.26574	1.26726	755	0	0
2023.06.30	15:35:00	1.26727	1.26860	1.26719	1.26799	604	0	0
2023.06.30	15:40:00	1.26796	1.26909	1.26792	1.26834	525	0	0
2023.06.30	15:45:00	1.26834	1.26862	1.26785	1.26826	528	0	0
2023.06.30	15:50:00	1.26827	1.26827	1.26746	1.26769	388	0	0
2023.06.30	15:55:00	1.26770	1.26861	1.26763	1.26847	434	0	0
2023.06.30	16:00:00	1.26847	1.26902	1.26838	1.26859	464	0	0
2023.06.30	16:05:00	1.26861	1.26898	1.26832	1.26857	428	0	0
2023.06.30	16:10:00	1.26857	1.26908	1.26852	1.26890	436	0	0
2023.06.30	16:15:00	1.26889	1.26995	1.26889	1.26970	441	0	0
2023.06.30	16:20:00	1.26971	1.26982	1.26916	1.26918	376	0	0
2023.06.30	16:25:00	1.26918	1.26943	1.26897	1.26934	361	0	0
2023.06.30	16:30:00	1.26930	1.26942	1.26867	1.26867	490	0	0
2023.06.30	16:35:00	1.26868	1.26886	1.26815	1.26842	332	0	0
2023.06.30	16:40:00	1.26842	1.26996	1.26840	1.26929	407	0	0
2023.06.30	16:45:00	1.26928	1.26997	1.26915	1.26987	463	0	0
2023.06.30	16:50:00	1.26988	1.27095	1.26972	1.27006	530	0	0
2023.06.30	16:55:00	1.26999	1.27015	1.26973	1.26973	451	0	0
2023.06.30	17:00:00	1.26976	1.27090	1.26976	1.27048	661	0	0
2023.06.30	17:05:00	1.27049	1.27128	1.27036	1.27084	483	0	0
2023.06.30	17:10:00	1.27083	1.27192	1.27050	1.27183	409	0	0
2023.06.30	17:15:00	1.27182	1.27231	1.27141	1.27230	455	0	0
2023.06.30	17:20:00	1.27231	1.27242	1.27142	1.27157	526	0	0
2023.06.30	17:25:00	1.27159	1.27213	1.27159	1.27188	422	0	0
2023.06.30	17:30:00	1.27188	1.27276	1.27182	1.27233	548	0	0
2023.06.30	17:35:00	1.27232	1.27239	1.27037	1.27119	594	0	0
2023.06.30	17:40:00	1.27125	1.27229	1.27125	1.27218	487	0	0
2023.06.30	17:45:00	1.27223	1.27246	1.27130	1.27139	534	0	0
2023.06.30	17:50:00	1.27140	1.27146	1.27054	1.27124	414	0	0
2023.06.30	17:55:00	1.27121	1.27217	1.27089	1.27127	639	0	0
2023.06.30	18:00:00	1.27129	1.27145	1.27085	1.27120	568	0	0
2023.06.30	18:05:00	1.27124	1.27190	1.27119	1.27185	351	0	0
2023.06.30	18:10:00	1.27186	1.27196	1.27105	1.27152	439	0	0
2023.06.30	18:15:00	1.27155	1.27204	1.27143	1.27167	377	0	0
2023.06.30	18:20:00	1.27167	1.27168	1.27105	1.27118	279	0	2
2023.06.30	18:25:00	1.27117	1.27120	1.27036	1.27076	340	0	0
2023.06.30	18:30:00	1.27078	1.27092	1.27061	1.27091	289	0	0
2023.06.30	18:35:00	1.27091	1.27137	1.27061	1.27061	278	0	0
2023.06.30	18:40:00	1.27062	1.27119	1.27046	1.27119	242	0	0
2023.06.30	18:45:00	1.27120	1.27142	1.27102	1.27102	326	0	0
2023.06.30	18:50:00	1.27102	1.27106	1.27020	1.27034	238	0	0
2023.06.30	18:55:00	1.27031	1.27103	1.27025	1.27088	273	0	0
2023.06.30	19:00:00	1.27088	1.27121	1.27069	1.27108	203	0	0
2023.06.30	19:05:00	1.27108	1.27108	1.27047	1.27061	213	0	0
2023.06.30	19:10:00	1.27061	1.27089	1.27054	1.27060	284	0	0
2023.06.30	19:15:00	1.27058	1.27131	1.27056	1.27125	219	0	0
2023.06.30	19:20:00	1.27126	1.27140	1.27076	1.27102	241	0	0
2023.06.30	19:25:00	1.27103	1.27135	1.27056	1.27064	285	0	0
2023.06.30	19:30:00	1.27064	1.27088	1.27053	1.27058	200	0	0
2023.06.30	19:35:00	1.27057	1.27113	1.27050	1.27098	191	0	0
2023.06.30	19:40:00	1.27099	1.27099	1.27067	1.27080	178	0	0
2023.06.30	19:45:00	1.27079	1.27121	1.27079	1.27116	298	0	0
2023.06.30	19:50:00	1.27117	1.27121	1.27087	1.27120	223	0	0
2023.06.30	19:55:00	1.27121	1.27161	1.27116	1.27160	237	0	0
2023.06.30	20:00:00	1.27161	1.27195	1.27157	1.27163	187	0	0
2023.06.30	20:05:00	1.27162	1.27173	1.27148	1.27160	163	0	0
2023.06.30	20:10:00	1.27155	1.27222	1.27151	1.27212	199	0	0
2023.06.30	20:15:00	1.27212	1.27214	1.27181	1.27188	145	0	0
2023.06.30	20:20:00	1.27189	1.27199	1.27151	1.27169	216	0	0
2023.06.30	20:25:00	1.27168	1.27189	1.27138	1.27139	234	0	0
2023.06.30	20:30:00	1.27138	1.27141	1.27112	1.27117	213	0	0
2023.06.30	20:35:00	1.27118	1.27120	1.27064	1.27072	236	0	0
2023.06.30	20:40:00	1.27070	1.27078	1.27039	1.27060	190	0	0
2023.06.30	20:45:00	1.27059	1.27070	1.27044	1.27052	149	0	0
2023.06.30	20:50:00	1.27052	1.27064	1.27047	1.27058	151	0	1
2023.06.30	20:55:00	1.27059	1.27060	1.27044	1.27049	150	0	1
2023.06.30	21:00:00	1.27050	1.27081	1.27045	1.27067	200	0	0
2023.06.30	21:05:00	1.27065	1.27071	1.27051	1.27061	107	0	0
2023.06.30	21:10:00	1.27061	1.27062	1.27041	1.27051	166	0	0
2023.06.30	21:15:00	1.27051	1.27052	1.27016	1.27025	99	0	0
2023.06.30	21:20:00	1.27029	1.27041	1.27021	1.27026	108	0	0
2023.06.30	21:25:00	1.27027	1.27028	1.27005	1.27006	133	0	0
2023.06.30	21:30:00	1.27007	1.27007	1.26994	1.27000	170	0	0
2023.06.30	21:35:00	1.26999	1.27007	1.26986	1.26997	193	0	0
2023.06.30	21:40:00	1.26998	1.27000	1.26984	1.26986	181	0	0
2023.06.30	21:45:00	1.26986	1.26989	1.26949	1.26966	142	0	0
2023.06.30	21:50:00	1.26965	1.26978	1.26957	1.26966	125	0	0
2023.06.30	21:55:00	1.26967	1.26972	1.26945	1.26950	148	0	0
2023.06.30	22:00:00	1.26950	1.26952	1.26919	1.26935	166	0	0
2023.06.30	22:05:00	1.26938	1.26950	1.26930	1.26934	171	0	0
2023.06.30	22:10:00	1.26934	1.26947	1.26929	1.26942	148	0	1
2023.06.30	22:15:00	1.26942	1.26953	1.26942	1.26951	81	0	0
2023.06.30	22:20:00	1.26953	1.26953	1.26940	1.26940	67	0	0
2023.06.30	22:25:00	1.26941	1.26956	1.26926	1.26934	45	0	0
2023.06.30	22:30:00	1.26934	1.26958	1.26934	1.26958	76	0	0
2023.06.30	22:35:00	1.26957	1.26978	1.26956	1.26978	71	0	0
2023.06.30	22:40:00	1.26979	1.26985	1.26967	1.26984	113	0	0
2023.06.30	22:45:00	1.26984	1.26987	1.26956	1.26978	137	0	0
2023.06.30	22:50:00	1.26979	1.27003	1.26974	1.27000	227	0	0
2023.06.30	22:55:00	1.26997	1.27003	1.26982	1.26991	267	0	0
2023.06.30	23:00:00	1.26991	1.26999	1.26970	1.26988	215	0	0
2023.06.30	23:05:00	1.26986	1.27006	1.26986	1.27004	118	0	0
2023.06.30	23:10:00	1.27005	1.27006	1.26992	1.26994	73	0	0
2023.06.30	23:15:00	1.26994	1.26998	1.26981	1.26981	91	0	0
2023.06.30	23:20:00	1.26983	1.26985	1.26970	1.26976	99	0	2
2023.06.30	23:25:00	1.26978	1.26981	1.26952	1.26962	109	0	2
2023.06.30	23:30:00	1.26961	1.26970	1.26960	1.26962	98	0	1
2023.06.30	23:35:00	1.26961	1.26964	1.26939	1.26940	88	0	0
2023.06.30	23:40:00	1.26940	1.26953	1.26931	1.26947	52	0	0
2023.06.30	23:45:00	1.26953	1.26959	1.26941	1.26941	105	0	1
2023.06.30	23:50:00	1.26942	1.26950	1.26933	1.26940	201	0	4
2023.06.30	23:55:00	1.26940	1.26990	1.26933	1.26979	60	0	2
2023.07.03	00:00:00	1.26899	1.26981	1.26899	1.26981	9	0	120
2023.07.03	00:05:00	1.26973	1.26987	1.26971	1.26987	8	0	120
2023.07.03	00:10:00	1.26987	1.26993	1.26936	1.26936	17	0	120
2023.07.03	00:15:00	1.26928	1.26933	1.26927	1.26927	8	0	120
2023.07.03	00:20:00	1.26928	1.26968	1.26926	1.26960	10	0	94
2023.07.03	00:25:00	1.26957	1.26960	1.26957	1.26960	17	0	102
2023.07.03	00:30:00	1.26959	1.26961	1.26958	1.26958	19	0	101
2023.07.03	00:35:00	1.26959	1.26960	1.26941	1.26948	22	0	102
2023.07.03	00:40:00	1.26947	1.26949	1.26936	1.26949	29	0	100
2023.07.03	00:45:00	1.26948	1.26950	1.26944	1.26946	24	0	116
2023.07.03	00:50:00	1.26945	1.26947	1.26944	1.26945	23	0	119
2023.07.03	00:55:00	1.26946	1.26948	1.26943	1.26944	24	0	118
2023.07.03	01:00:00	1.26934	1.27035	1.26929	1.26965	90	0	0
2023.07.03	01:05:00	1.26966	1.27033	1.26964	1.27014	20	0	1
2023.07.03	01:10:00	1.27012	1.27029	1.26999	1.27010	68	0	2
2023.07.03	01:15:00	1.27017	1.27019	1.26986	1.27001	57	0	1
2023.07.03	01:20:00	1.27003	1.27009	1.26999	1.27006	33	0	5
2023.07.03	01:25:00	1.27006	1.27006	1.26983	1.26992	11	0	8
2023.07.03	01:30:00	1.26991	1.26998	1.26985	1.26994	62	0	4
2023.07.03	01:35:00	1.26994	1.26994	1.26966	1.26981	53	0	0
2023.07.03	01:40:00	1.26981	1.26986	1.26978	1.26980	36	0	0
2023.07.03	01:45:00	1.26985	1.26987	1.26976	1.26986	35	0	0
2023.07.03	01:50:00	1.26986	1.26986	1.26978	1.26981	25	0	0
2023.07.03	01:55:00	1.26982	1.26986	1.26970	1.26978	40	0	0
2023.07.03	02:00:00	1.26978	1.26978	1.26958	1.26958	100	0	0
2023.07.03	02:05:00	1.26959	1.26982	1.26959	1.26976	30	0	2
2023.07.03	02:10:00	1.26976	1.26985	1.26968	1.26970	31	0	2
2023.07.03	02:15:00	1.26969	1.26969	1.26968	1.26968	8	0	2
2023.07.03	02:20:00	1.26968	1.26978	1.26968	1.26973	21	0	3
2023.07.03	02:25:00	1.26973	1.26982	1.26972	1.26981	65	0	2
2023.07.03	02:30:00	1.26981	1.26982	1.26967	1.26974	57	0	0
2023.07.03	02:35:00	1.26971	1.26978	1.26968	1.26974	38	0	0
2023.07.03	02:40:00	1.26978	1.26988	1.26970	1.26988	15	0	0
2023.07.03	02:45:00	1.26988	1.27009	1.26986	1.27000	102	0	0
2023.07.03	02:50:00	1.27000	1.27001	1.26955	1.26956	178	0	0
2023.07.03	02:55:00	1.26962	1.26969	1.26925	1.26935	98	0	0
2023.07.03	03:00:00	1.26936	1.26976	1.26924	1.26964	231	0	0
2023.07.03	03:05:00	1.26964	1.26981	1.26936	1.26974	189	0	4
2023.07.03	03:10:00	1.26973	1.26981	1.26948	1.26961	103	0	0
2023.07.03	03:15:00	1.26961	1.26980	1.26939	1.26947	186	0	0
2023.07.03	03:20:00	1.26948	1.26961	1.26940	1.26954	136	0	0
2023.07.03	03:25:00	1.26947	1.26961	1.26935	1.26956	167	0	0
2023.07.03	03:30:00	1.26955	1.26960	1.26942	1.26947	175	0	0
2023.07.03	03:35:00	1.26947	1.26953	1.26931	1.26940	168	0	0
2023.07.03	03:40:00	1.26942	1.26952	1.26930	1.26937	196	0	0
2023.07.03	03:45:00	1.26938	1.26944	1.26916	1.26920	195	0	0
2023.07.03	03:50:00	1.26919	1.26923	1.26895	1.26910	182	0	1
2023.07.03	03:55:00	1.26912	1.26923	1.26875	1.26902	153	0	1
2023.07.03	04:00:00	1.26902	1.26930	1.26892	1.26911	170	0	1
2023.07.03	04:05:00	1.26910	1.26923	1.26904	1.26912	164	0	0
2023.07.03	04:10:00	1.26912	1.26914	1.26882	1.26908	82	0	1
2023.07.03	04:15:00	1.26908	1.26953	1.26908	1.26925	182	0	0
2023.07.03	04:20:00	1.26924	1.26925	1.26886	1.26897	166	0	2
2023.07.03	04:25:00	1.26896	1.26948	1.26895	1.26938	172	0	0
2023.07.03	04:30:00	1.26939	1.27019	1.26936	1.27008	296	0	0
2023.07.03	04:35:00	1.27010	1.27054	1.27005	1.27038	263	0	0
2023.07.03	04:40:00	1.27035	1.27050	1.27025	1.27040	216	0	0
2023.07.03	04:45:00	1.27038	1.27053	1.27005	1.27008	231	0	0
2023.07.03	04:50:00	1.27008	1.27017	1.26973	1.26977	227	0	0
2023.07.03	04:55:00	1.26977	1.26979	1.26961	1.26977	189	0	0
2023.07.03	05:00:00	1.26977	1.26999	1.26956	1.26998	157	0	1
2023.07.03	05:05:00	1.26998	1.26998	1.26968	1.26977	136	0	1
2023.07.03	05:10:00	1.26979	1.27005	1.26978	1.27001	146	0	0
2023.07.03	05:15:00	1.27001	1.27003	1.26972	1.26984	105	0	0
2023.07.03	05:20:00	1.26984	1.26985	1.26958	1.26963	113	0	1
2023.07.03	05:25:00	1.26962	1.26974	1.26952	1.26960	89	0	1
2023.07.03	05:30:00	1.26952	1.26965	1.26938	1.26940	110	0	1
2023.07.03	05:35:00	1.26948	1.26949	1.26930	1.26938	83	0	1
2023.07.03	05:40:00	1.26938	1.26963	1.26933	1.26958	222	0	2
2023.07.03	05:45:00	1.26959	1.26962	1.26940	1.26959	119	0	1
2023.07.03	05:50:00	1.26958	1.26972	1.26933	1.26940	135	0	1
2023.07.03	05:55:00	1.26940	1.26963	1.26937	1.26954	124	0	0
2023.07.03	06:00:00	1.26954	1.26972	1.26949	1.26972	251	0	0
2023.07.03	06:05:00	1.26973	1.26990	1.26968	1.26982	137	0	0
2023.07.03	06:10:00	1.26982	1.26992	1.26969	1.26989	168	0	0
2023.07.03	06:15:00	1.26989	1.26993	1.26979	1.26991	126	0	0
2023.07.03	06:20:00	1.26992	1.27013	1.26980	1.27009	246	0	0
2023.07.03	06:25:00	1.27009	1.27014	1.26999	1.26999	173	0	0
2023.07.03	06:30:00	1.26999	1.27009	1.26990	1.27009	160	0	0
2023.07.03	06:35:00	1.27009	1.27009	1.26989	1.26999	137	0	0
2023.07.03	06:40:00	1.26999	1.27030	1.26999	1.27020	156	0	0
2023.07.03	06:45:00	1.27021	1.27032	1.27009	1.27024	212	0	0
2023.07.03	06:50:00	1.27026	1.27046	1.27019	1.27039	157	0	0
2023.07.03	06:55:00	1.27040	1.27043	1.27000	1.27000	142	0	1
2023.07.03	07:00:00	1.27000	1.27025	1.26982	1.27023	211	0	0
2023.07.03	07:05:00	1.27023	1.27026	1.27006	1.27019	224	0	0
2023.07.03	07:10:00	1.27019	1.27038	1.27013	1.27032	288	0	0
2023.07.03	07:15:00	1.27032	1.27047	1.27024	1.27033	175	0	0
2023.07.03	07:20:00	1.27033	1.27034	1.27013	1.27021	125	0	0
2023.07.03	07:25:00	1.27021	1.27056	1.27019	1.27050	159	0	0
2023.07.03	07:30:00	1.27051	1.27056	1.27032	1.27040	211	0	0
2023.07.03	07:35:00	1.27042	1.27045	1.27028	1.27042	292	0	0
2023.07.03	07:40:00	1.27042	1.27047	1.27034	1.27042	184	0	0
2023.07.03	07:45:00	1.27042	1.27046	1.27031	1.27032	205	0	0
2023.07.03	07:50:00	1.27032	1.27046	1.27023	1.27046	229	0	0
2023.07.03	07:55:00	1.27046	1.27073	1.27042	1.27054	252	0	0
2023.07.03	08:00:00	1.27054	1.27054	1.27024	1.27024	272	0	0
2023.07.03	08:05:00	1.27025	1.27029	1.27009	1.27019	110	0	0
2023.07.03	08:10:00	1.27018	1.27023	1.26998	1.27009	101	0	0
2023.07.03	08:15:00	1.27009	1.27022	1.26998	1.27001	163	0	0
2023.07.03	08:20:00	1.27001	1.27003	1.26969	1.26969	118	0	0
2023.07.03	08:25:00	1.26969	1.26994	1.26954	1.26989	183	0	0
2023.07.03	08:30:00	1.26988	1.27035	1.26985	1.27024	261	0	0
2023.07.03	08:35:00	1.27024	1.27034	1.26990	1.26994	167	0	0
2023.07.03	08:40:00	1.26994	1.27006	1.26980	1.26981	214	0	0
2023.07.03	08:45:00	1.26980	1.26983	1.26941	1.26975	182	0	0
2023.07.03	08:50:00	1.26976	1.26978	1.26935	1.26944	211	0	0
2023.07.03	08:55:00	1.26945	1.26945	1.26903	1.26920	266	0	0
2023.07.03	09:00:00	1.26922	1.26957	1.26900	1.26905	296	0	0
2023.07.03	09:05:00	1.26900	1.26923	1.26837	1.26851	248	0	0
2023.07.03	09:10:00	1.26851	1.26853	1.26782	1.26800	208	0	0
2023.07.03	09:15:00	1.26799	1.26800	1.26723	1.26744	382	0	0
2023.07.03	09:20:00	1.26744	1.26770	1.26729	1.26767	187	0	0
2023.07.03	09:25:00	1.26764	1.26786	1.26758	1.26783	214	0	0
2023.07.03	09:30:00	1.26779	1.26781	1.26750	1.26764	260	0	0
2023.07.03	09:35:00	1.26765	1.26808	1.26754	1.26770	330	0	0
2023.07.03	09:40:00	1.26772	1.26848	1.26758	1.26826	310	0	0
2023.07.03	09:45:00	1.26824	1.26884	1.26805	1.26876	277	0	0
2023.07.03	09:50:00	1.26876	1.26892	1.26854	1.26879	245	0	0
2023.07.03	09:55:00	1.26877	1.26931	1.26865	1.26878	290	0	0
2023.07.03	10:00:00	1.26877	1.26878	1.26796	1.26824	287	0	0
2023.07.03	10:05:00	1.26824	1.26825	1.26768	1.26806	251	0	0
2023.07.03	10:10:00	1.26806	1.26878	1.26800	1.26813	277	0	0
2023.07.03	10:15:00	1.26804	1.26820	1.26755	1.26788	328	0	0
2023.07.03	10:20:00	1.26788	1.26796	1.26702	1.26720	262	0	0
2023.07.03	10:25:00	1.26720	1.26777	1.26714	1.26723	283	0	0
2023.07.03	10:30:00	1.26723	1.26737	1.26671	1.26692	234	0	0
2023.07.03	10:35:00	1.26684	1.26726	1.26672	1.26684	249	0	0
2023.07.03	10:40:00	1.26682	1.26704	1.26609	1.26665	249	0	0
2023.07.03	10:45:00	1.26665	1.26674	1.26592	1.26594	239	0	0
2023.07.03	10:50:00	1.26595	1.26677	1.26585	1.26667	327	0	0
2023.07.03	10:55:00	1.26663	1.26676	1.26626	1.26656	382	0	0
2023.07.03	11:00:00	1.26657	1.26722	1.26626	1.26718	399	0	0
2023.07.03	11:05:00	1.26719	1.26738	1.26695	1.26737	310	0	0
2023.07.03	11:10:00	1.26737	1.26817	1.26736	1.26795	244	0	0
2023.07.03	11:15:00	1.26795	1.26818	1.26754	1.26759	257	0	0
2023.07.03	11:20:00	1.26758	1.26764	1.26685	1.26694	254	0	0
2023.07.03	11:25:00	1.26694	1.26695	1.26650	1.26690	262	0	0
2023.07.03	11:30:00	1.26689	1.26728	1.26666	1.26712	204	0	0
2023.07.03	11:35:00	1.26712	1.26725	1.26672	1.26714	242	0	0
2023.07.03	11:40:00	1.26714	1.26722	1.26597	1.26640	252	0	0
2023.07.03	11:45:00	1.26640	1.26670	1.26636	1.26647	239	0	0
2023.07.03	11:50:00	1.26648	1.26655	1.26619	1.26635	171	0	0
2023.07.03	11:55:00	1.26635	1.26717	1.26635	1.26708	287	0	0
